ID,Activity_Count,Suspicious_Activity,Last_Activity_Timestamp,Browser,Number_of_Downloads,Email_Sent
5605,5,True,2022-11-14 17:51:07,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.10.1 (KHTML, like Gecko) Version/4.1 Safari/534.10.1",6,1
5606,40,False,2020-07-17 07:08:57,Opera/8.22.(X11; Linux i686; iu-CA) Presto/2.9.183 Version/10.00,10,5
5607,12,False,2015-01-12 01:06:59,Opera/9.89.(X11; Linux i686; brx-IN) Presto/2.9.161 Version/12.00,3,5
5608,86,False,2014-03-27 16:30:42,Opera/9.22.(Windows NT 5.1; dv-MV) Presto/2.9.175 Version/12.00,9,5
5609,25,True,2017-08-03 01:11:07,Mozilla/5.0 (Android 5.1; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0,5,0
5610,39,False,2020-09-17 11:59:31,Opera/9.32.(Windows NT 5.1; tt-RU) Presto/2.9.179 Version/12.00,6,4
5611,77,False,2018-08-07 13:00:19,Opera/9.65.(Windows NT 4.0; wae-CH) Presto/2.9.183 Version/12.00,1,2
5612,45,True,2022-10-08 12:12:07,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.1),7,1
5613,43,False,2019-03-14 07:28:42,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.0),0,4
5614,93,False,2021-01-14 05:27:39,Opera/9.12.(Windows NT 5.01; fur-IT) Presto/2.9.162 Version/12.00,9,3
5615,94,True,2021-06-27 04:39:44,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7 rv:2.0; the-NP) AppleWebKit/534.1.1 (KHTML, like Gecko) Version/4.0.2 Safari/534.1.1",3,5
5616,8,False,2018-06-28 13:10:35,Opera/9.79.(X11; Linux x86_64; de-LI) Presto/2.9.178 Version/10.00,10,4
5617,74,False,2014-08-28 15:20:48,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; the-NP) AppleWebKit/533.24.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.24.1",0,1
5618,59,False,2016-02-07 05:03:00,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_5 rv:2.0; an-ES) AppleWebKit/534.10.1 (KHTML, like Gecko) Version/5.0.2 Safari/534.10.1",2,4
5619,70,False,2016-07-12 12:58:18,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.32.3 (KHTML, like Gecko) Version/5.0 Safari/532.32.3",0,1
5620,29,True,2012-08-13 20:13:27,Opera/9.13.(Windows NT 4.0; gl-ES) Presto/2.9.173 Version/10.00,5,3
5621,82,True,2016-11-20 01:25:23,Opera/8.92.(Windows 95; nr-ZA) Presto/2.9.187 Version/12.00,8,0
5622,85,True,2014-04-04 01:03:12,Opera/8.53.(Windows 95; uz-UZ) Presto/2.9.166 Version/11.00,2,3
5623,96,False,2020-02-01 16:53:11,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_1 rv:3.0; ga-IE) AppleWebKit/533.19.1 (KHTML, like Gecko) Version/4.1 Safari/533.19.1",7,1
5624,100,False,2013-09-23 09:51:28,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.0),9,0
5625,65,True,2019-02-13 10:35:51,Mozilla/5.0 (Android 2.2.1; Mobile; rv:60.0) Gecko/60.0 Firefox/60.0,4,4
5626,56,True,2014-06-20 15:17:00,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/4684-12-25 22:22:49 Firefox/3.8,4,2
5627,22,True,2021-05-01 20:07:55,Opera/8.52.(Windows CE; cmn-TW) Presto/2.9.167 Version/12.00,8,0
5628,75,True,2016-02-23 17:29:29,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_0; rv:1.9.6.20) Gecko/2505-04-07 18:20:41 Firefox/3.6.6,3,4
5629,81,False,2014-02-06 09:11:31,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9 rv:3.0; niu-NZ) AppleWebKit/533.12.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.12.4",3,4
5630,54,True,2020-08-01 19:50:30,Opera/9.41.(Windows NT 5.2; kn-IN) Presto/2.9.188 Version/12.00,4,4
5631,57,True,2014-06-24 00:19:34,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/25.0.833.0 Safari/535.1",3,3
5632,19,False,2019-11-05 08:48:10,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.0),6,5
5633,5,False,2017-07-31 15:28:05,Opera/9.82.(X11; Linux i686; sid-ET) Presto/2.9.162 Version/10.00,6,1
5634,80,True,2015-10-11 14:41:39,Opera/8.82.(Windows 98; Win 9x 4.90; zh-CN) Presto/2.9.180 Version/10.00,3,1
5635,10,False,2011-03-18 21:58:01,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_7; rv:1.9.6.20) Gecko/6188-12-06 16:36:06 Firefox/4.0,1,4
5636,55,True,2012-03-26 01:34:42,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.34.5 (KHTML, like Gecko) Version/4.0.1 Safari/532.34.5",3,2
5637,87,False,2014-06-21 18:35:22,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.0),10,5
5638,20,True,2013-06-28 22:22:56,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/9587-11-09 17:01:52 Firefox/6.0,3,4
5639,7,False,2010-05-24 06:55:00,Mozilla/5.0 (Windows NT 4.0; ka-GE; rv:1.9.2.20) Gecko/3759-05-03 08:49:37 Firefox/8.0,4,0
5640,29,False,2021-10-08 07:19:49,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.1),0,0
5641,45,True,2020-12-30 20:02:00,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/27.0.860.0 Safari/536.2",5,0
5642,53,True,2010-02-05 16:09:58,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.1),4,5
5643,4,False,2023-03-19 06:54:01,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/57.0.860.0 Safari/536.2",0,2
5644,76,False,2015-03-31 15:45:40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1),0,5
5645,80,False,2015-09-12 08:19:38,Mozilla/5.0 (Windows NT 10.0; ik-CA; rv:1.9.1.20) Gecko/9837-04-18 06:33:22 Firefox/4.0,5,5
5646,61,False,2011-04-13 03:17:47,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4 rv:5.0; yo-NG) AppleWebKit/534.47.4 (KHTML, like Gecko) Version/4.1 Safari/534.47.4",2,1
5647,10,True,2018-10-27 22:43:53,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1),5,5
5648,48,True,2010-05-15 17:23:06,Opera/9.12.(Windows 98; shs-CA) Presto/2.9.168 Version/11.00,9,5
5649,84,False,2011-05-14 12:26:47,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/46.0.809.0 Mobile/14J621 Safari/532.0",10,4
5650,51,True,2013-08-08 10:10:39,"Mozilla/5.0 (Linux; Android 3.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/55.0.827.0 Safari/532.2",6,4
5651,63,True,2016-02-15 20:52:27,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_0 rv:2.0; ar-EG) AppleWebKit/535.4.1 (KHTML, like Gecko) Version/5.0 Safari/535.4.1",7,1
5652,37,True,2020-12-26 20:53:21,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; nn-NO) AppleWebKit/534.13.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.13.7",3,0
5653,17,True,2012-01-06 14:28:31,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/28.0.867.0 Safari/531.1",2,3
5654,26,False,2011-07-26 11:00:09,"Mozilla/5.0 (Linux; Android 2.2.2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/20.0.821.0 Safari/533.2",7,3
5655,80,False,2014-09-05 18:05:56,Opera/8.37.(X11; Linux i686; ka-GE) Presto/2.9.189 Version/12.00,2,2
5656,27,True,2013-08-11 02:50:20,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/14.2k8044.0 Mobile/71M092 Safari/532.0",2,1
5657,30,False,2016-12-19 21:59:31,Opera/8.57.(X11; Linux i686; vi-VN) Presto/2.9.186 Version/12.00,8,5
5658,44,False,2014-10-02 07:45:02,Opera/9.70.(Windows NT 6.2; kn-IN) Presto/2.9.184 Version/11.00,2,5
5659,48,True,2014-02-11 15:32:05,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_7) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/20.0.826.0 Safari/536.0",8,4
5660,89,False,2018-05-30 10:23:02,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0),2,4
5661,22,False,2013-03-23 15:06:41,Opera/8.64.(X11; Linux x86_64; hak-TW) Presto/2.9.184 Version/11.00,6,3
5662,51,False,2019-08-07 11:51:08,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; sa-IN) AppleWebKit/531.33.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6531.33.5",0,2
5663,70,False,2014-03-07 09:35:08,Mozilla/5.0 (Windows 95; ber-MA; rv:1.9.2.20) Gecko/5235-02-24 09:05:20 Firefox/9.0,10,0
5664,32,False,2022-07-19 07:48:38,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/13.7l4326.0 Mobile/44N990 Safari/536.0",7,3
5665,99,False,2016-06-15 03:34:46,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; lo-LA) AppleWebKit/534.48.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.48.6",7,0
5666,65,True,2021-06-13 07:20:28,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.1),4,0
5667,23,False,2023-09-25 07:41:18,Opera/9.54.(Windows NT 5.1; mag-IN) Presto/2.9.162 Version/10.00,9,4
5668,72,False,2023-07-22 01:42:16,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1),3,1
5669,21,True,2020-02-24 18:20:37,Opera/9.25.(X11; Linux x86_64; zh-SG) Presto/2.9.188 Version/11.00,8,2
5670,33,False,2016-03-28 06:24:24,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_8 rv:6.0; ce-RU) AppleWebKit/532.22.7 (KHTML, like Gecko) Version/4.0.1 Safari/532.22.7",0,4
5671,63,False,2014-10-01 03:22:37,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_9 rv:5.0; af-ZA) AppleWebKit/535.15.2 (KHTML, like Gecko) Version/4.0.3 Safari/535.15.2",4,1
5672,3,True,2018-02-12 12:29:30,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.0),2,4
5673,5,True,2021-08-21 17:42:58,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; dz-BT) AppleWebKit/534.3.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6534.3.2",3,3
5674,40,True,2019-05-21 08:56:53,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/9.7c6443.0 Mobile/54I866 Safari/532.0",3,4
5675,98,False,2018-07-31 11:06:42,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0),6,1
5676,24,True,2012-08-18 15:11:56,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.48.4 (KHTML, like Gecko) Version/5.0.3 Safari/534.48.4",1,0
5677,29,False,2011-03-14 05:49:38,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.0),10,2
5678,41,False,2017-05-06 17:40:51,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.32.2 (KHTML, like Gecko) Version/4.0.3 Safari/534.32.2",1,2
5679,39,True,2013-04-08 07:32:27,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/48.0.851.0 Mobile/72R352 Safari/535.0",4,3
5680,10,False,2016-12-07 20:48:03,Mozilla/5.0 (Windows 98; kn-IN; rv:1.9.1.20) Gecko/7945-01-20 17:39:49 Firefox/9.0,8,4
5681,46,True,2011-08-16 02:59:27,Opera/9.74.(X11; Linux x86_64; ru-RU) Presto/2.9.171 Version/10.00,1,0
5682,32,False,2018-10-25 08:28:09,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/18.0.891.0 Safari/531.0",9,3
5683,85,True,2013-02-17 04:36:24,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ast-ES) AppleWebKit/533.5.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.5.7",2,5
5684,7,True,2019-09-05 05:52:00,Opera/8.53.(X11; Linux i686; iw-IL) Presto/2.9.170 Version/12.00,1,1
5685,90,False,2019-08-12 00:39:50,Opera/8.66.(Windows NT 5.01; sd-IN) Presto/2.9.190 Version/11.00,6,0
5686,13,True,2017-06-19 16:32:49,Opera/9.24.(X11; Linux i686; ru-UA) Presto/2.9.160 Version/10.00,0,5
5687,29,True,2015-08-08 22:37:58,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3792-10-01 03:38:30 Firefox/3.8,5,3
5688,70,False,2016-08-07 22:18:12,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/55.0.890.0 Safari/532.1",2,2
5689,4,False,2020-06-19 11:24:41,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.1),10,4
5690,62,True,2011-07-02 03:45:10,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/58.0.842.0 Safari/534.0",5,0
5691,11,False,2023-10-11 20:21:13,Opera/9.31.(Windows NT 6.2; kw-GB) Presto/2.9.175 Version/12.00,9,1
5692,34,False,2016-07-06 06:18:01,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_0; rv:1.9.6.20) Gecko/7034-12-13 11:42:10 Firefox/3.8,9,0
5693,24,False,2020-06-04 18:39:56,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.0),9,2
5694,60,True,2012-07-11 09:31:36,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_3; rv:1.9.3.20) Gecko/3466-12-15 04:44:13 Firefox/8.0,7,5
5695,26,False,2015-11-06 18:37:35,Opera/8.70.(X11; Linux i686; lo-LA) Presto/2.9.171 Version/11.00,9,5
5696,83,True,2018-07-01 18:07:30,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.0),2,5
5697,28,False,2021-06-29 07:36:21,Mozilla/5.0 (Windows CE; fa-IR; rv:1.9.2.20) Gecko/7041-10-21 11:53:54 Firefox/3.6.4,7,4
5698,61,True,2014-01-10 23:10:31,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.16.7 (KHTML, like Gecko) Version/5.0.2 Safari/534.16.7",8,3
5699,83,True,2019-07-13 02:32:21,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.9.4 (KHTML, like Gecko) Version/4.0 Safari/534.9.4",1,5
5700,56,False,2017-02-02 00:36:53,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0),10,2
5701,53,False,2011-06-29 21:34:00,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.20.2 (KHTML, like Gecko) Version/4.0.2 Safari/532.20.2",3,1
5702,37,True,2017-08-08 04:10:22,Mozilla/5.0 (Android 4.0; Mobile; rv:22.0) Gecko/22.0 Firefox/22.0,7,1
5703,80,True,2020-07-01 10:44:16,Mozilla/5.0 (Android 3.2; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,7,2
5704,93,True,2016-09-29 16:48:58,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; hsb-DE) AppleWebKit/534.21.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.21.1",1,4
5705,97,True,2013-04-01 12:16:23,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.1),2,1
5706,55,True,2013-01-07 16:02:52,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/58.0.830.0 Safari/536.2",6,1
5707,23,False,2015-01-17 23:16:21,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.1),8,5
5708,9,True,2016-11-05 16:43:38,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sl-SI) AppleWebKit/531.48.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.48.7",1,3
5709,62,False,2016-04-06 01:29:29,Opera/9.76.(X11; Linux i686; cy-GB) Presto/2.9.190 Version/12.00,10,2
5710,34,False,2017-01-16 09:30:22,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_9 rv:6.0; nb-NO) AppleWebKit/534.19.4 (KHTML, like Gecko) Version/4.0.2 Safari/534.19.4",8,4
5711,37,False,2019-04-26 21:47:05,Mozilla/5.0 (Windows 95; es-DO; rv:1.9.2.20) Gecko/6595-03-02 05:16:23 Firefox/3.8,4,3
5712,98,True,2017-10-17 06:01:31,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),0,5
5713,7,False,2013-03-03 07:26:07,Mozilla/5.0 (Android 2.3.5; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0,9,4
5714,27,False,2016-09-28 04:35:26,Opera/8.48.(X11; Linux x86_64; cy-GB) Presto/2.9.178 Version/10.00,4,3
5715,77,True,2013-04-17 21:48:03,Opera/8.54.(Windows NT 10.0; ne-NP) Presto/2.9.169 Version/10.00,2,4
5716,24,True,2018-07-31 21:42:06,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/32.0.802.0 Mobile/89S818 Safari/535.0",0,3
5717,39,True,2020-04-14 21:29:10,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1),6,2
5718,95,False,2017-10-09 22:40:33,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2852-02-19 23:13:34 Firefox/3.6.10,4,4
5719,39,True,2014-03-15 11:23:08,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.0),6,2
5720,59,True,2010-09-28 03:17:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/11.2t3373.0 Mobile/36D913 Safari/535.0",3,1
5721,28,False,2021-04-01 06:52:50,Opera/9.11.(Windows NT 10.0; ik-CA) Presto/2.9.177 Version/10.00,7,2
5722,14,False,2012-08-01 04:05:18,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; bem-ZM) AppleWebKit/533.9.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.9.1",10,0
5723,92,True,2012-11-27 04:04:42,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5231-09-17 05:58:37 Firefox/9.0,10,1
5724,60,True,2011-01-02 00:35:59,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.0),5,5
5725,98,False,2015-03-14 02:01:14,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; the-NP) AppleWebKit/531.17.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6531.17.1",3,5
5726,34,False,2022-01-02 15:47:58,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.23.5 (KHTML, like Gecko) Version/4.0.3 Safari/534.23.5",5,5
5727,41,True,2010-06-11 18:06:55,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.1),5,0
5728,83,False,2012-04-06 08:15:46,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/41.0.849.0 Mobile/58Y454 Safari/534.1",0,5
5729,87,False,2019-06-06 20:47:59,Mozilla/5.0 (Windows NT 6.2; ar-QA; rv:1.9.2.20) Gecko/8919-03-18 15:37:13 Firefox/3.8,3,0
5730,74,True,2018-01-04 16:07:06,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),2,3
5731,42,True,2014-03-12 17:40:21,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9 rv:5.0; ka-GE) AppleWebKit/532.2.1 (KHTML, like Gecko) Version/5.0.2 Safari/532.2.1",1,4
5732,49,False,2010-10-05 20:07:11,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4 rv:6.0; nso-ZA) AppleWebKit/535.31.5 (KHTML, like Gecko) Version/4.0 Safari/535.31.5",1,1
5733,93,False,2011-06-09 17:51:59,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.1),10,5
5734,97,False,2011-09-27 01:49:42,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/4.1),1,4
5735,53,False,2013-09-28 16:56:18,Opera/9.69.(X11; Linux x86_64; km-KH) Presto/2.9.175 Version/11.00,6,1
5736,89,True,2012-06-07 12:02:27,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/40.0.860.0 Safari/536.2",5,4
5737,93,True,2014-11-10 04:58:03,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/5873-03-28 09:02:30 Firefox/14.0,10,4
5738,100,True,2019-12-18 11:00:37,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2073-12-10 09:17:36 Firefox/3.6.3,6,1
5739,19,False,2010-11-26 21:42:20,Opera/8.89.(X11; Linux i686; tn-ZA) Presto/2.9.174 Version/12.00,4,2
5740,86,True,2010-01-10 00:52:38,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/63.0.892.0 Safari/534.0",10,4
5741,52,True,2022-05-17 00:37:53,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1),6,5
5742,66,True,2019-08-02 03:19:55,Opera/9.55.(X11; Linux x86_64; nn-NO) Presto/2.9.180 Version/11.00,3,5
5743,41,False,2018-08-23 19:05:35,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_5 rv:6.0; nhn-MX) AppleWebKit/533.43.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.43.1",5,4
5744,22,True,2017-07-05 13:18:41,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),3,5
5745,17,False,2016-10-19 10:37:46,Opera/8.85.(X11; Linux i686; ak-GH) Presto/2.9.166 Version/12.00,10,3
5746,85,False,2020-09-03 09:18:38,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8271-06-01 06:53:51 Firefox/3.8,10,0
5747,4,False,2018-10-22 16:39:29,Opera/9.92.(X11; Linux i686; brx-IN) Presto/2.9.186 Version/11.00,3,5
5748,64,False,2023-10-09 15:07:06,Opera/8.48.(X11; Linux x86_64; lo-LA) Presto/2.9.161 Version/11.00,8,4
5749,72,False,2022-04-05 13:31:31,Mozilla/5.0 (Windows NT 5.0; te-IN; rv:1.9.0.20) Gecko/4351-12-23 06:29:08 Firefox/3.6.18,9,3
5750,12,True,2012-07-08 21:03:38,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.0),2,3
5751,77,True,2015-06-08 16:12:13,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; wae-CH) AppleWebKit/531.50.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.50.6",3,2
5752,34,True,2014-02-25 18:34:16,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.1),10,5
5753,10,False,2021-02-12 12:13:02,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_3 rv:2.0; ps-AF) AppleWebKit/533.5.1 (KHTML, like Gecko) Version/4.0.5 Safari/533.5.1",5,3
5754,41,True,2017-03-24 13:25:44,Opera/9.51.(X11; Linux i686; pt-PT) Presto/2.9.190 Version/11.00,0,2
5755,64,False,2021-09-11 06:41:07,Opera/9.12.(X11; Linux i686; sat-IN) Presto/2.9.188 Version/12.00,8,2
5756,18,False,2016-04-02 16:04:47,Opera/8.18.(Windows 95; ta-LK) Presto/2.9.186 Version/12.00,5,0
5757,47,False,2021-02-01 04:03:58,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ayc-PE) AppleWebKit/535.44.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6535.44.1",4,4
5758,64,False,2019-01-13 07:08:38,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.0),6,0
5759,78,True,2010-07-23 05:35:26,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; bhb-IN) AppleWebKit/532.20.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.20.5",7,5
5760,42,True,2010-05-01 12:39:25,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.1),6,2
5761,67,False,2020-01-27 07:01:20,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; aa-ET) AppleWebKit/532.23.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.23.4",3,0
5762,1,True,2010-05-14 00:22:14,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/9.9u3983.0 Mobile/59M116 Safari/532.2",7,2
5763,10,True,2022-02-10 09:20:16,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/9.0n5448.0 Mobile/85S433 Safari/533.1",7,0
5764,40,True,2015-01-27 09:39:28,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.4.3 (KHTML, like Gecko) Version/4.0 Safari/534.4.3",4,5
5765,64,False,2013-02-20 23:45:36,Opera/9.84.(Windows NT 5.01; nso-ZA) Presto/2.9.183 Version/11.00,6,3
5766,30,False,2013-07-20 17:54:49,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.1),4,0
5767,25,True,2010-09-27 23:48:38,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/3310-05-20 11:43:29 Firefox/3.8,0,2
