Linked_ID,Threat_Type,Connection_Status,Severity_Level,Flagged,Payload_Data,Device_Type,Application,Notes,External_Internal_Flag,Service_Name,File_Hash,Linked_Events_ID,Data_Exfiltration_Flag,Asset_Classification,Session_ID,TTL_Value,User_Behavior_Score,Incident_Category,Cloud_Service_Info,IoC_Flag
4559,Ransomware,Blocked,Critical,TRUE,,Unknown,Unknown,,External,HTTPS,5ad934a71e9a8a4b22830836488094d1e25830d8,7e82cc6b-a95e-4504-b929-6fd9abe54b6e,TRUE,Non-Critical,2a38143f-aed5-47e8-b8f4-074c31f8db6c,61,0.5784189261740023,Initial Access,AWS,TRUE
4560,Phishing,Blocked,Critical,FALSE,,Desktop,Unknown,,External,HTTP,edf7319b7bf6a90e9257e335d8fab9e99a574a31,93d8a4d4-a636-4cc5-8cc1-461b8e3802f2,TRUE,Important,223ee5fb-4e29-42e7-bc4a-7ae37e1d113d,34,0.8581188556028765,Persistence,,FALSE
4561,Insider Threat,Blocked,Critical,TRUE,,Server,Unknown,,External,HTTPS,847572075591138e1025ccef13ae595ce01afffe,40490c53-6c29-4570-9d12-bd901bf48199,FALSE,Important,8329e983-664a-4048-9c7c-96ca964021d3,37,0.84208938,Execution,,FALSE
4562,Phishing,Allowed,High,FALSE,,Router,SSH,,External,SSH,ae288e2650814a4510d585013028873f1bbad306,3fda93f3-a2fc-4bf1-99c6-35408f1fc745,FALSE,Important,650a19fa-9ce4-4d9e-a650-a61cbc86a2a5,37,0.6028649844954505,Privilege Escalation,,FALSE
4563,Exploit,Blocked,Critical,TRUE,,IoT Device,Unknown,,Internal,SSH,68179696ca9df7d716b1211279b34a04ed6668cd,25ac7d39-89ec-4afb-95e6-7817f563b2a1,FALSE,Non-Critical,b6d3fc3f-ef94-4936-8911-823e73cdce47,15,0.1735774332438833,Persistence,AWS,FALSE
4564,Insider Threat,Allowed,Medium,FALSE,,Mobile Device,Unknown,,External,SSH,aa2168844ed7a83f702c1354294c70f73d95e06b,4901ad20-0414-4e04-9f75-e0082759b099,TRUE,Non-Critical,6025982c-926c-464a-bf8b-5a9578da42cf,76,0.19426042981838465,Execution,GCP,FALSE
4565,DDoS,Blocked,Medium,FALSE,,Desktop,Mail,,Internal,HTTP,1dc8310fff9d4524c746bb2de2f23bc7d05a2893,e8896ead-a103-4eb9-8c8f-2d72c7e289a9,TRUE,Important,d14503ce-7254-4976-8c5a-fbba31d273e0,52,0.6424223938252808,Execution,,FALSE
4566,Exploit,Blocked,Critical,FALSE,,Desktop,Database,,Internal,HTTPS,e6894631f7f2484712ae52885d2663a57c6835fc,22b586ce-4642-436e-b839-5667e0509d7c,FALSE,Critical,25a96d2f-4e66-4837-8610-e0751db41615,43,0.24241530979202064,Execution,,TRUE
4567,None,Allowed,High,TRUE,,Server,Unknown,,Internal,FTP,d3edaf445f69ed5c01f0270902cfd1a470ec937d,a2398c4c-c782-4c8f-9879-bd66771ff7c2,FALSE,Important,17bb0ad4-5648-442b-8805-9506b65e5848,86,0.9666789611532938,Persistence,Azure,FALSE
4568,Phishing,Blocked,Critical,FALSE,,IoT Device,Mail,,Internal,HTTPS,377af9245ef8ad61dcfc253d48577ac3ca351b84,b53f3cd3-a8ae-48b4-898d-e919eedebb17,FALSE,Important,32d6ffa7-55b0-425e-a6f5-3fa59827ad5a,123,0.22729480741051078,Initial Access,AWS,TRUE
4569,Exploit,Allowed,Medium,FALSE,,Mobile Device,Web Browser,,External,HTTP,86678b1fc50bbb27195fb182b03caae71cd7a141,28e0ba33-429e-45cf-a3b1-1ee8a97644aa,FALSE,Critical,2e74ebee-b561-47da-ac08-078eab3daa40,25,0.7838103352622156,Privilege Escalation,GCP,FALSE
4570,Insider Threat,Allowed,Medium,TRUE,,Unknown,Database,,Internal,SSH,a3819c6e5ba12506d2158d1b09de2665363c3927,20c4a9e5-85f3-407d-9ac9-85b461f7b1c0,FALSE,Critical,183c9f10-2b0e-4eaa-a4a5-1eaa2b3e67bb,66,0.14287313022371395,Persistence,,FALSE
4571,Ransomware,Blocked,Critical,FALSE,,Desktop,Database,,External,HTTPS,bda0b0562b76d830adc596516b0fa4f6f236508a,ed7d7f46-a5c5-46ef-bd32-aef38d7382d9,TRUE,Important,41ef152a-773e-4560-8572-faf9bff06cdf,85,0.9821788814704515,Privilege Escalation,GCP,TRUE
4572,Malware,Blocked,High,TRUE,,Unknown,FTP,,Internal,FTP,c1e507e82cb952a4cd3594dbeb4613b0cc23b37c,737df5fb-b4d1-484c-8be5-c1dcf4057e9f,TRUE,Non-Critical,cc4519e7-0c9d-4ce9-9d3f-7f94f2cdc669,24,0.9616453869439134,Initial Access,GCP,FALSE
4573,Phishing,Allowed,High,FALSE,,Mobile Device,Mail,,External,SSH,2b67f7d8a925e0fe463d5b2b4bfb94f9915f519b,53128e5d-1b0b-4797-8eeb-3c6fd8e084e6,FALSE,Non-Critical,9c0f1e16-6400-41cd-8c2d-21b6eef20c03,80,0.3291776117527919,Privilege Escalation,AWS,FALSE
4574,Exploit,Blocked,Low,FALSE,,Unknown,FTP,,Internal,SSH,29da20fee929f6d8ed9ed29d86a2b9a54d04d334,b5e61958-3643-48ee-9559-55a78cff3040,TRUE,Important,f34c4ab7-70d0-4662-8415-1d0bf482f0fa,55,0.9419402399254194,Persistence,GCP,FALSE
4575,DDoS,Allowed,Medium,TRUE,,Unknown,FTP,,External,HTTPS,4af6a2b24e3c02fa2afb0feb1e4f3d93a3a8bd52,dd497b9b-aff6-4de8-a4f6-41a59c93efe5,TRUE,Non-Critical,48f1e2f6-878a-4ebb-b8e7-a9f75f31616d,123,0.1403960742372904,Execution,GCP,FALSE
4576,DDoS,Allowed,Low,TRUE,,Unknown,SSH,,Internal,SSH,77cc7c237bc3ac88c4c50f3aece56c8121b6b9d3,afdf38b0-82b4-4ba3-8ab2-14cf6bbdd520,FALSE,Important,e0113dd4-74c7-4021-a484-d4f6d8f500e3,32,0.771570031,Privilege Escalation,,FALSE
4577,Exploit,Allowed,High,TRUE,,Desktop,Mail,,External,HTTPS,bb561faf70bfc4bcc428d3912d2572773d171d39,8aeb0da3-892a-40c5-89fc-bf79469ceca7,FALSE,Non-Critical,8de49a3a-f5e4-46f4-90fb-57339e25d1ee,99,0.261450304,Execution,,TRUE
4578,Phishing,Blocked,Low,FALSE,,Unknown,Database,,Internal,FTP,5808e4e0af5644a6b6a23a67b23eb0f20d42d466,4d420dc9-d35f-40c8-9eab-d2bad2364ff7,FALSE,Important,da7bb09c-5b64-438a-8cae-d632390cd3d7,97,0.4020524969639282,Privilege Escalation,AWS,FALSE
4579,None,Blocked,High,TRUE,,Unknown,Unknown,,Internal,FTP,25d306ad138da2c59cc1b0bd51ff024a3b98ba04,494a0213-9946-4852-ab54-a41c0f421a56,FALSE,Non-Critical,05fb9562-16b6-4f72-a8de-caac37f6377e,90,0.614750671,Privilege Escalation,,TRUE
4580,Ransomware,Allowed,High,FALSE,,Desktop,Unknown,,Internal,HTTPS,9f6daf840407c31d3b7f3f9db4930006c17ee75f,466cf531-2cc3-49a9-9152-16c993f9b677,TRUE,Non-Critical,770cfb48-3546-44d3-b0d5-b4ba02840922,41,0.16325377517758288,Execution,AWS,TRUE
4581,None,Allowed,Medium,FALSE,,Router,FTP,,External,SSH,5a65cd95a5634f4a2e0c93e5253e42e50bfd03bf,6718bea3-3c5b-4679-8cf7-84bf15e946a4,FALSE,Critical,b4821949-779e-4dd2-bff6-7ac7e713db92,110,0.6440808597705355,Execution,GCP,TRUE
4582,DDoS,Allowed,Critical,FALSE,,Unknown,Web Browser,,Internal,HTTP,0d8f1705b3287a8fcf6a7c89e65a85a74640238f,df1378f2-83d9-4356-85e3-1133082372fb,FALSE,Important,d008c553-f918-4b8a-8f18-bd326b149a61,79,0.9937803289068347,Initial Access,,TRUE
4583,DDoS,Allowed,Medium,TRUE,,Desktop,Mail,,Internal,FTP,1c2a5c2cf00646f6236808f302d7d0230ca813ad,b5c7a27c-d444-4020-9b07-94a21dcd7005,FALSE,Non-Critical,11f7719c-470f-4386-84f8-b117704f2672,71,0.042620094,Privilege Escalation,AWS,TRUE
4584,None,Allowed,Low,FALSE,,Server,Web Browser,,External,HTTP,403bf97fec34ce878754ae45f61f69b36b2ad987,27e737d4-4c8e-4e33-8366-82ab47a50beb,TRUE,Critical,aa1c6e48-2054-4864-87f9-611e986e27dd,126,0.4378163626982359,Privilege Escalation,,FALSE
4585,Ransomware,Allowed,Low,FALSE,,Server,SSH,,External,HTTP,929639015ce612ddfa781d84ec962cfb0ca795be,a9605ea9-0701-4a47-823c-b9540418c3cd,FALSE,Important,d2f3a2b1-16e6-44d2-9d65-ef27375aaeff,7,0.29535959376234056,Initial Access,Azure,FALSE
4586,Ransomware,Allowed,Medium,FALSE,,Server,FTP,,External,SSH,692c06d3401b39f1b5d64f01cc1b9dbe992d7154,22399894-ae30-4e1a-9195-2e6864fe05b4,TRUE,Important,624762bb-4cd2-49db-8e8a-a25e18048309,22,0.051515801,Initial Access,GCP,TRUE
4587,Exploit,Allowed,Medium,FALSE,,IoT Device,FTP,,Internal,FTP,3a42ecea04d7dc2ce3f8f67da0506270be67e1b2,3f5b1aac-af1f-4441-9b7b-500fa460193f,FALSE,Important,9d1d41ca-e1db-42c0-953f-b2b37f57982e,112,0.31212432743287355,Execution,,TRUE
4588,Malware,Blocked,Low,FALSE,,Unknown,FTP,,External,HTTPS,361b2aa39b1aebb2969d69c82ab30d2776a7e377,c3c52b4c-ff53-488e-9a86-10df75c050c2,TRUE,Non-Critical,a02cb455-e54a-481a-b0d4-e944b842e205,32,0.7472490826642854,Initial Access,GCP,TRUE
4589,Insider Threat,Allowed,Low,TRUE,,Server,Database,,Internal,HTTPS,761d825e99055855c9ef28222ad0672a26eb45a2,75dc0660-50c6-47d4-bd39-46b64c02b4ed,TRUE,Critical,568bb92a-a1e3-4667-9151-56ca6b3f28c0,45,0.8023471734845907,Initial Access,Azure,FALSE
4590,Insider Threat,Allowed,High,FALSE,,Server,Web Browser,,External,HTTPS,f14ccf380c67358015688e838b9ccac13e5c53e8,a1f2e154-7db1-4f74-8831-57f3447a9bd5,TRUE,Critical,95e0dde0-b1ea-4217-a8e7-c8833e98ce52,60,0.24527895560208812,Persistence,GCP,TRUE
4591,Ransomware,Blocked,High,FALSE,,Router,Database,,Internal,SSH,a25f1b82eebf9d7ca79145b13acd0b35b2132e83,fee6aa29-0817-494e-9674-951a5e3bd8da,TRUE,Important,32743a8e-e040-48e7-95ce-bbb0ebb37158,63,0.3491484046699028,Execution,GCP,FALSE
4592,DDoS,Blocked,High,FALSE,,Router,FTP,,Internal,FTP,d359a0c68df49838d399719691c048c452da9630,02003a05-766c-4b2b-b84d-65f1306ed47b,TRUE,Non-Critical,b0e67d83-83bb-493f-9321-4ce7cb9cb63e,110,0.099255908,Initial Access,GCP,TRUE
4593,DDoS,Allowed,High,TRUE,,Desktop,Web Browser,,External,HTTPS,6e87283731fe56ac8ba784324fc33c8c5b837412,f5718519-73a4-45d6-aab3-eb5bf4bca8be,TRUE,Non-Critical,e554f082-f068-42e0-9f98-5caccb2d512a,32,0.9019575086826577,Initial Access,AWS,FALSE
4594,Insider Threat,Blocked,High,FALSE,,Router,FTP,,External,FTP,49c0f4afa4afb6fd57819522e351360ed4a5bbc1,ba6a7b61-b209-4ae4-988a-8063f7a23432,TRUE,Non-Critical,8799b417-430d-4e46-9d8c-250c9ded095a,21,0.9991177713139697,Execution,GCP,TRUE
4595,Malware,Blocked,High,TRUE,,Mobile Device,Database,,External,HTTPS,c3867161fac8dea0b7f31bdcea028afd0150dfd9,a47b1966-b0e1-47b3-911c-d16ad754a647,TRUE,Important,e334efc8-4f03-4c35-8547-92e672e96b6a,11,0.097550344,Persistence,GCP,TRUE
4596,Phishing,Blocked,Critical,FALSE,,IoT Device,Mail,,External,SSH,5f5955eb4581d904bb4d617f394525400ab70d39,a50abb8d-5350-4855-b74c-d361f0d2b387,TRUE,Critical,ca0d88c8-0943-495a-b48e-7131621cab83,101,0.6599615725596975,Persistence,,FALSE
4597,Phishing,Blocked,Medium,TRUE,,Desktop,SSH,,External,SSH,4856eb1422642864bc2ed09279ca9e7f8213902f,b43957b2-5145-4c5e-9c84-6efe7f6a7a76,FALSE,Important,5b9e270c-a3c2-4321-8ba4-85b591aef47b,124,0.23377679207263213,Persistence,Azure,TRUE
4598,Phishing,Allowed,Critical,FALSE,,IoT Device,Unknown,,External,HTTPS,750d9ba307e72fc8e76e87dd98e7920447eca5ea,2eb5184e-5d57-4682-a81e-dd2cfee25e12,TRUE,Important,d359d8aa-e538-4ef7-8d86-0ce142b9ee11,96,0.3616899694419675,Execution,GCP,TRUE
4599,Malware,Allowed,High,FALSE,,Desktop,Mail,,Internal,SSH,f5e0aff514d0a0432454c3140782b3d6f4f009b5,c80b32e0-6e83-483a-bb6d-03e71b47edf9,FALSE,Important,18a8b7c4-885b-4960-9710-67fb7829827f,87,0.8524036536523111,Privilege Escalation,,FALSE
4600,Phishing,Blocked,High,TRUE,,Desktop,Database,,External,HTTP,0241967a1d430a8ffb2c47fab60a8d3c05f26a60,c3b4f70c-2aa1-4706-b130-98d67e1e33eb,FALSE,Critical,9226a8ea-68bf-431f-a7e1-b98d1ae16d8a,45,0.16921498555982595,Initial Access,,FALSE
4601,Malware,Allowed,Low,TRUE,,Unknown,Web Browser,,Internal,HTTP,c1810b1aa836e8764c2b05d0795dfecbe4240cff,c770302c-1a79-4bd1-bcdc-517a0c7566c9,TRUE,Critical,05d3d1d2-09cb-4f59-9090-863224892fb5,69,0.11265658702249959,Initial Access,AWS,FALSE
4602,None,Allowed,High,TRUE,,Router,SSH,,External,FTP,6db5ff9ed51e004f1d2af2dbef2dea5079a967d2,01e608da-1394-4404-9391-c54b936be00f,TRUE,Non-Critical,c98fe224-596e-4869-af66-8900abf9a678,12,0.42624181290145347,Persistence,AWS,TRUE
4603,Phishing,Blocked,Low,TRUE,,Unknown,Mail,,Internal,FTP,b6ca761a02130926713d5f68e9d3a4c35e999986,a5a991f6-6ce8-4958-92a0-17d2742c119e,FALSE,Critical,fa810c1f-5141-40b9-a597-fab9f41d019d,10,0.22586525356399256,Initial Access,AWS,FALSE
4604,DDoS,Blocked,High,TRUE,,Mobile Device,FTP,,Internal,HTTP,b845efcd0651ba75c013c4b5b032a32a49ad6c5c,45a03903-d806-4b80-a49f-50f6d6c38a67,TRUE,Important,d6f6fa23-a5e6-4ad6-9c2b-4c59c2838b27,46,0.9904281714035604,Privilege Escalation,Azure,TRUE
4605,DDoS,Allowed,Critical,TRUE,,Router,FTP,,External,FTP,f3a5a009687a52078d1955f6bff405bab10a8dba,d1c6a1ed-7c93-4bfb-a673-447c5dad83bb,FALSE,Important,fa61db42-dff3-43d1-b5c8-f967e855cd76,41,0.9468843234804614,Privilege Escalation,Azure,FALSE
4606,Insider Threat,Allowed,Medium,TRUE,,Router,Unknown,,External,HTTPS,df7dd6c594d019f0c11f4da0d67abb781b1700f0,bcf08239-a654-4500-898b-ce3e03c5c7de,FALSE,Non-Critical,5e967743-75eb-41c9-a6b9-61ddc9ed3f34,17,0.30533339057204356,Persistence,GCP,TRUE
4607,Phishing,Allowed,High,FALSE,,Desktop,Database,,External,FTP,a0e98713aacfe9edf80ebb151f06e025ca0bc9b3,1438ce48-5c16-45b8-a5de-38f8c5bf4dfe,TRUE,Non-Critical,3048a144-03e0-425f-b0a1-1c32f5c3f99b,55,0.22747078862511305,Persistence,,TRUE
4608,Exploit,Allowed,Low,FALSE,,IoT Device,Mail,,External,HTTP,e6b9e46e0b43db6d3734e985e54fe13575cf7f0b,749c54e8-7522-460f-95dd-5e5cb5b22277,FALSE,Non-Critical,92e0385f-60ba-459c-860d-51d5c78d0ee4,106,0.28160739292630665,Execution,GCP,TRUE
4609,None,Blocked,Low,TRUE,,IoT Device,FTP,,External,HTTP,d20b0601f516592e2266e692dbd105657296b6f6,a90929ee-e244-448a-81ee-45ecccb57d38,FALSE,Important,900657b0-bd7d-4b4a-bf28-217834f3e95e,81,0.9569004653464991,Persistence,GCP,TRUE
4610,Phishing,Blocked,Low,FALSE,,Unknown,Web Browser,,External,SSH,a685e72fe4aa343fa6b4bb893929acc17dd6955a,c877e41a-e019-4f61-9e8e-8a1ddfeeac47,FALSE,Critical,31aa80a8-af02-45b2-873d-2629fd75a641,16,0.699934526,Persistence,GCP,TRUE
4611,Ransomware,Allowed,Medium,TRUE,,Router,SSH,,Internal,HTTP,ea962d96bdc1501de47961d03d1d3d334703f235,67b32e0b-fcca-40a7-8037-8c96e4b82c1f,FALSE,Non-Critical,0c5941a9-7628-4d18-bf96-aeb4a2594820,39,0.11151249404091257,Initial Access,Azure,TRUE
4612,Phishing,Blocked,Medium,TRUE,,IoT Device,Database,,External,HTTP,ba8cf4971c4fa853cf8d430e45baf887d51d6ebe,9e021708-cc45-47bd-90f9-fd2b1eda3096,FALSE,Important,94586954-1e86-499f-929b-e917fc2148e4,65,0.2788915128006191,Initial Access,,FALSE
4613,Insider Threat,Blocked,High,FALSE,,Mobile Device,SSH,,External,HTTPS,6d91834c2f625ffd8504e069aac809d9affcd5fb,2007f273-24d2-450e-8697-fcc77a4b3cd2,FALSE,Non-Critical,d71b0cb3-052d-43ab-be1f-0f3a3025c5e4,76,0.5576053345064006,Execution,GCP,FALSE
4614,None,Allowed,Medium,TRUE,,Mobile Device,SSH,,Internal,FTP,0f045115c71aa01bf8ecfb81d455c80a9da61910,1bc655e2-0349-457e-bed6-49eb87971897,FALSE,Important,2b0d453e-e97b-487c-abe0-046df1ad5a59,120,0.7549143594629155,Execution,Azure,TRUE
4615,None,Blocked,Critical,TRUE,,Desktop,Mail,,Internal,FTP,d9771ce330694693408efba5ef75c8617df27c3c,ea088321-bc3a-487b-af80-6626f31239ed,TRUE,Important,35dc2203-b658-4d1a-a079-1a3556e38924,42,0.2528237243713657,Initial Access,AWS,TRUE
4616,None,Blocked,Medium,FALSE,,Mobile Device,SSH,,Internal,HTTP,55d2284779dbd1fac51dce3448371e277895e62f,5a4c5396-15f7-4d29-9f4a-4a2c5a2517c2,TRUE,Non-Critical,c1967df3-e666-4f68-a3bc-21b66fd1c92d,2,0.7832481203741518,Execution,GCP,FALSE
4617,DDoS,Blocked,Medium,TRUE,,Unknown,SSH,,External,SSH,4dfb10fe116913c94e2342fd00fae103d169fc7a,1fbd224b-7536-4c95-8ec0-d6a62eaed7e8,TRUE,Important,03ca40e3-79b5-4a20-8e35-97faa8263764,82,0.5942348220285784,Initial Access,AWS,TRUE
4618,DDoS,Allowed,Critical,TRUE,,Mobile Device,Database,,Internal,SSH,b4fcd98d6a83373f44dba2195476b99b23356db6,b833c7ff-eaf5-4efa-ab85-f0076c3dd8f8,FALSE,Non-Critical,c52593ec-bff4-426f-a2d8-f7cb61e99bc6,72,0.16867120410968395,Initial Access,Azure,TRUE
4619,None,Blocked,Critical,FALSE,,Router,Database,,Internal,SSH,4880dfc8ff22e4ef9076a2030a2ce7810d7f0b8a,a766175f-420c-4e69-96bc-2b7a898f012f,FALSE,Critical,66843f93-215f-4ec8-b283-06e33af934d1,4,0.060671117,Persistence,AWS,FALSE
4620,Ransomware,Blocked,Critical,FALSE,,Router,SSH,,Internal,FTP,db6ad6a0e74abe0bb93144dcce4c2d5d90806fd9,601f739c-544c-4646-ab84-f23bdd017f64,FALSE,Non-Critical,0557f1f6-f646-4de1-9312-1e1675b47766,85,0.5439005434780436,Execution,Azure,TRUE
4621,Ransomware,Blocked,High,FALSE,,Mobile Device,SSH,,Internal,FTP,c709e4ec239682fa0803d1ccfaaae419253c8c73,4115e5e2-58f8-4fc6-9df0-959fb6e0d1db,TRUE,Non-Critical,3a9b4563-c53d-4aec-a0c0-d81940819601,109,0.43901363946561733,Privilege Escalation,Azure,TRUE
4622,None,Blocked,High,FALSE,,Router,FTP,,Internal,SSH,ba8cd816bccbfc849f5cf2d3d1a906671a4bdc91,575ad721-8ef3-4bfc-a0ce-384012668b69,TRUE,Important,21b29834-5a3d-4294-af38-414c5818711d,4,0.5373136413653357,Execution,GCP,TRUE
4623,None,Allowed,Medium,TRUE,,Desktop,Mail,,Internal,SSH,381505e5e23faa73046bee98597d35d50347c2e8,03fd3342-f202-45c3-ba4d-f001d413439f,FALSE,Critical,92aed86e-1f45-4080-bd57-06c0bf0d9a9f,38,0.719369807,Execution,AWS,TRUE
4624,Phishing,Blocked,Critical,TRUE,,IoT Device,Unknown,,Internal,SSH,df114b2bb9649837bc81db44b458676164affb8c,6cc2d03e-95ba-4f73-ae1d-0ce8ab501f18,TRUE,Non-Critical,21ac0af6-1d4d-48c8-94a2-cf5b1a1bc791,67,0.1990251820443144,Execution,,TRUE
4625,Exploit,Allowed,Medium,FALSE,,Desktop,Database,,External,SSH,ce1f7716674daec6f03e77a3d8d2c97082072183,6ab17022-bf29-472a-bd1b-2c51afa43300,FALSE,Critical,cb0d6d62-a334-485d-89b9-7074f5734db5,123,0.45251260399520277,Initial Access,Azure,FALSE
4626,Ransomware,Allowed,Medium,FALSE,,Router,SSH,,Internal,HTTPS,1b3d213603f1bf72077e749fa22219b4a1eee285,989fee12-aade-4230-94f0-fa1e7a7376a8,FALSE,Critical,fd113e43-0861-450b-b1e8-0d18803cfcc4,53,0.9257609670024134,Persistence,AWS,TRUE
4627,None,Allowed,Medium,FALSE,,Server,Web Browser,,External,FTP,c5fc6af4b89b5779f8854d889fb70a5b6a11d62e,9da0ba2c-ae50-468c-863e-71ae824ed94e,FALSE,Important,b5b2bba9-b9dc-48bf-8c56-e521c24d5046,53,0.047813039,Initial Access,AWS,TRUE
4628,Ransomware,Blocked,Low,FALSE,,Unknown,Database,,External,HTTPS,21cc7999289fa2f258a7c4d258cc68b159dfe070,20aa3a03-489c-45f3-9e8c-3b0bbfefdbd6,TRUE,Critical,c2dee94d-d807-4fea-bed7-23c6cba11757,9,0.47811035354792075,Initial Access,,FALSE
4629,None,Blocked,Low,TRUE,,Unknown,Unknown,,Internal,SSH,71bd86e5a7714ed3717ee53de0f18d05b2f533a7,44f18083-8d2f-4c52-a80f-5b7c989987c7,FALSE,Non-Critical,d32fec80-17b1-424c-82ec-9401d6880f12,6,0.6378567041997936,Initial Access,GCP,FALSE
4630,None,Blocked,High,TRUE,,Desktop,FTP,,External,FTP,f0822c9fd029ff239d2101bb4adceb4b931d668d,a2a612c2-01e5-4fe4-8c76-fbb62d7e17b5,TRUE,Important,29d9341e-a1aa-4594-904e-0990b7128a6d,102,0.7046317248310797,Privilege Escalation,Azure,TRUE
4631,Malware,Blocked,Critical,FALSE,,Mobile Device,Database,,Internal,SSH,89283c9182c2aca0059ffa21daa5c85c82275cc5,e4852ffd-4b2d-4912-b456-f1ec81b75569,TRUE,Critical,47ea9645-3c2a-4011-bd70-9dcd6511b9c5,24,0.5266172112758999,Privilege Escalation,AWS,TRUE
4632,Phishing,Blocked,Critical,TRUE,,Unknown,FTP,,External,HTTPS,467beb6f5a55cba2d31277608dd437108a9de32d,46c3df25-c973-4e90-ac0f-ec30db1e689a,FALSE,Important,b06bd963-00b4-457e-aa4e-f51d2cc05a73,21,0.4571407155247009,Initial Access,AWS,TRUE
4633,Malware,Blocked,Low,TRUE,,Desktop,Database,,Internal,HTTP,1500843d7103711b58efaef804d8b37bd0d21343,a6b48d16-04a1-40db-b8c1-8afa55aeddb8,TRUE,Important,a038bf4e-8fc0-4f03-be27-da34dd9fd0b3,100,0.7736724448967591,Initial Access,Azure,TRUE
4634,Malware,Blocked,Medium,TRUE,,IoT Device,SSH,,External,HTTP,0152d3d52ec7fcc2b1daa128f84d23220670be18,a4fa64eb-8b28-4463-b135-54db9316e691,FALSE,Important,8dc7ee17-57ab-43c4-a00b-be8ce5fe74aa,35,0.053833036404232204,Initial Access,AWS,FALSE
4635,DDoS,Allowed,Low,FALSE,,IoT Device,SSH,,Internal,HTTPS,74b623d224a4531c4b9fa7ca6af8d265f4fbe773,b595be4f-757a-495f-b299-eae69b745b41,FALSE,Important,26534a66-e1cc-42da-a526-563a2423c0cc,7,0.6737120387021512,Persistence,GCP,FALSE
4636,Insider Threat,Allowed,Low,FALSE,,Unknown,Unknown,,External,HTTPS,f2cd772895c9d08d2255a537256ed6063880fd03,6c051660-e198-41bc-9304-ed59513d24e5,FALSE,Non-Critical,d46ba49b-e03f-42ed-99e1-c3a55f15323b,1,0.3020517721155369,Execution,AWS,FALSE
4637,Malware,Blocked,Low,FALSE,,Desktop,FTP,,External,FTP,b553d348f233cad8600aa00b494013d873a2bd71,216dc241-2171-4159-8be3-8b7d42f7b31e,FALSE,Non-Critical,995bed14-172a-4937-b04a-95556ea64440,22,0.17485821621319064,Initial Access,AWS,FALSE
4638,Insider Threat,Allowed,High,FALSE,,IoT Device,Database,,Internal,HTTPS,3ed1234cfcb024d34e1ea8004421f38701af2d7f,90bbfd1d-8c1d-4ec6-a211-a74ba1c49379,FALSE,Critical,34ac9c28-78b7-4153-b838-75bc7abb8850,2,0.4785633190971931,Privilege Escalation,,TRUE
4639,Exploit,Allowed,Critical,TRUE,,Router,SSH,,External,FTP,dd3c4152d7d1638aeb8b511556d3785437bc6be2,83542297-3c43-45cb-aa46-2e0882a181e7,FALSE,Important,7ab782e8-0542-45e6-8f11-55886974be4f,58,0.5023196281168301,Privilege Escalation,GCP,TRUE
4640,Insider Threat,Blocked,Low,TRUE,,Server,Mail,,External,SSH,9bd5313925ff081a707ddb4b3eef5c50b637b3fa,05023a14-ceb5-409b-8af9-aaf6a001c241,TRUE,Important,817b2083-f25a-4732-ba0f-1e7fd1203473,3,0.37791709883198554,Initial Access,Azure,FALSE
4641,Exploit,Allowed,High,TRUE,,Unknown,SSH,,External,FTP,477eb988dc67a0664701ca2343c88e2ef48dc0f7,e71104c1-ca0b-4a4b-bb51-1fa9a0b45be5,FALSE,Critical,6778bb8a-3b7e-4949-886a-a098cb47ab99,85,0.8660363584063451,Execution,AWS,TRUE
4642,Exploit,Blocked,Critical,FALSE,,Unknown,Unknown,,External,HTTPS,ef637c90141993806c985d0f49c10751ca3f5e7d,67106450-0521-45a8-b89b-cd54f9b2a991,TRUE,Critical,9478bf1b-1829-40d1-b2e8-85146e5a0022,117,0.695482778,Initial Access,GCP,TRUE
4643,DDoS,Blocked,Medium,TRUE,,Mobile Device,SSH,,Internal,HTTP,7f86e69bfd1664efad5e0f3dc7a33bf45e61fef3,9c6fe029-ff41-4fa1-969a-8689ae850584,FALSE,Critical,5cf34d6f-3a92-433f-941e-4364bb55d567,99,0.838053855,Initial Access,Azure,FALSE
4644,Exploit,Blocked,Low,TRUE,,Mobile Device,Mail,,External,HTTP,a5b6dd30decdf54fa0f68561182536c6c6a96a2a,c5939752-81bb-42d4-ad81-da025b7a3893,TRUE,Important,5549da5f-1736-4736-b8f3-09f1f58070dc,21,0.9429772093223158,Initial Access,Azure,FALSE
4645,None,Blocked,Low,TRUE,,Router,FTP,,External,SSH,c6163e03779e121fc85c36315d33406097efe98a,829ed7a8-aa3a-48c4-80bd-5ca954078fb7,FALSE,Important,9b689db6-b7fd-4fd4-89d5-f4e6d606e44e,77,0.5711133347050681,Execution,GCP,TRUE
4646,None,Blocked,Critical,TRUE,,Mobile Device,Unknown,,External,FTP,cdf8f2c9f328f8404b59f67882ff0d5b4c406e5b,5a7f90e9-dcef-403f-847e-8cc42af410b5,FALSE,Important,ecff2239-e7d7-4318-bbe7-92a041311192,125,0.6951028299707308,Initial Access,,FALSE
4647,None,Allowed,Critical,FALSE,,Router,Unknown,,Internal,FTP,cd31a64cdc0d80445cc9a6f8d5bf1ed5455fce3d,4ceb70e8-910c-4e5e-a9c6-bdb04d3c0b0b,TRUE,Non-Critical,b41fc926-a8b1-449a-9903-cdd53783be1c,45,0.38186700366664617,Initial Access,Azure,FALSE
